gtt_id,word,pos,group
008546,metallic,adj.,m
008547,metamorphosis,n.,m
008548,metaphor,n.,m
008549,metaphorical,adj.,m
008550,metaphysical,adj.,m
008551,metaphysics,n.,m
008552,metastasis,n.,m
008553,mete,n.,m
008554,meteor,n.,m
008555,meteorite,n.,m
008556,meteorologist,n.,m
008557,meter,n.,m
008558,methamphetamine,n.,m
008559,methane,n.,m
008560,method,n.,m
008561,methodical,adj.,m
008562,methodically,adv.,m
008563,methodological,adj.,m
008564,methodology,n.,m
008565,meticulous,adj.,m
008566,metric,adj.,m
008567,metro,n.,m
008568,metropolis,n.,m
008569,metropolitan,adj.,m
008570,microbe,n.,m
008571,microbial,adj.,m
008572,microchip,,m
008573,microcosm,n.,m
008574,micron,n.,m
008575,microorganism,n.,m
008576,microphone,n.,m
008577,microprocessor,n.,m
008578,microscope,n.,m
008579,microscopic,adj.,m
008580,microwave,n.,m
008581,mid,adj.,m
008582,midday,n.,m
008583,middle,n.,m
008584,midget,n.,m
008585,midnight,n.,m
008586,midpoint,n.,m
008587,midst,n.,m
008588,midterm,adj.,m
008589,midtown,adj.,m
008590,midway,n.,m
008591,midwife,n.,m
008592,might,v.,m
008593,mightily,adv.,m
008594,mighty,n.,m
008595,migraine,n.,m
008596,migrant,n.,m
008597,migrate,vi.,m
008598,migration,n.,m
008599,migratory,adj.,m
008600,mike,n.,m
008601,mild,adj.,m
008602,mildew,n.,m
008603,mildly,adv.,m
008604,mileage,n.,m
008605,milestone,n.,m
008606,milieu,n.,m
008607,militancy,n.,m
008608,militant,adj.,m
008609,militarily,adv.,m
008610,military,adj.,m
008611,militia,n.,m
008612,militiaman,n.,m
008613,milk,n.,m
008614,milky,adj.,m
008615,mill,n.,m
008616,millennium,n.,m
008617,millimeter,n.,m
008618,milling,n.,m
008619,million,num.,m
008620,millionaire,n.,m
008621,millisecond,n.,m
008622,mimetic,adj.,m
008623,mimic,adj.,m
008624,mince,v.,m
008625,mind,n.,m
008626,mindful,adj.,m
008627,mindless,adj.,m
008628,mine,n.,m
008629,miner,n.,m
008630,mineral,n.,m
008631,mingle,v.,m
008632,mini,n.,m
008633,miniature,n.,m
008634,minimal,adj.,m
008635,minimalist,n.,m
008636,minimally,adv.,m
008637,minimize,vt.,m
008638,minimum,adj.,m
008639,mining,n.,m
008640,minister,n.,m
008641,ministerial,adj.,m
008642,ministry,n.,m
008643,minivan,n.,m
008644,mink,n.,m
008645,minnow,n.,m
008646,minor,n.,m
008647,minority,n.,m
008648,mint,n.,m
008649,minus,adj.,m
008650,minuscule,n.,m
008651,minute,n.,m
008652,minutia,n.,m
008653,miracle,n.,m
008654,miraculous,adj.,m
008655,mirage,n.,m
008656,mire,n.,m
008657,mirror,n.,m
008658,misbehave,v.,m
008659,misbehavior,n.,m
008660,miscalculation,n.,m
008661,miscarriage,n.,m
008662,miscellaneous,adj.,m
008663,mischief,n.,m
008664,mischievous,adj.,m
008665,misconception,n.,m
008666,misconduct,vt.,m
008667,misdeed,n.,m
008668,misdemeanor,n.,m
008669,miserable,adj.,m
008670,miserably,adv.,m
008671,misfit,n.,m
008672,misfortune,n.,m
008673,misgiving,,m
008674,misguided,adj.,m
008675,mishandle,vt.,m
008676,mishap,n.,m
008677,misinformation,n.,m
008678,misinterpret,vt.,m
008679,misjudge,v.,m
008680,mislead,vt.,m
008681,misleading,adj.,m
008682,mismanagement,n.,m
008683,mismatch,vt.,m
008684,misplace,vt.,m
008685,misread,vt.,m
008686,misrepresent,vt.,m
008687,misrepresentation,,m
008688,miss,n.,m
008689,missile,n.,m
008690,missing,adj.,m
008691,mission,n.,m
008692,missionary,adj.,m
008693,misstep,n.,m
008694,mist,n.,m
008695,mistaken,adj.,m
008696,mistakenly,adv.,m
008697,mister,n.,m
008698,mistreat,vt.,m
008699,mistreatment,n.,m
008700,mistress,n.,m
008701,mistrust,n.,m
008702,misty,adj.,m
008703,misunderstand,vt.,m
008704,misunderstanding,n.,m
008705,misuse,v.,m
008706,mite,n.,m
008707,mitigate,v.,m
008708,mitigation,n.,m
008709,mitt,n.,m
008710,mitten,n.,m
008711,mix,v.,m
008712,mixed,v.,m
008713,mixer,,m
008714,mixing,n.,m
008715,mixture,n.,m
008716,mm,n.,m
008717,mmm,int.,m
008718,moan,n.,m
008719,moat,n.,m
008720,mob,n.,m
008721,mobile,adj.,m
008722,mobility,n.,m
008723,mobilization,n.,m
008724,mobilize,v.,m
008725,mobster,n.,m
008726,moccasin,n.,m
008727,mock,v.,m
008728,mockery,n.,m
008729,modality,n.,m
008730,mode,n.,m
008731,model,n.,m
008732,modeling,,m
008733,modem,n.,m
008734,moderate,adj.,m
008735,moderately,adv.,m
008736,moderator,n.,m
008737,modern,n.,m
008738,modernism,n.,m
008739,modernist,n.,m
008740,modernity,n.,m
008741,modernization,n.,m
008742,modernize,v.,m
008743,modest,adj.,m
008744,modestly,adv.,m
008745,modesty,n.,m
008746,modification,n.,m
008747,modify,vt.,m
008748,modular,adj.,m
008749,modulate,vt.,m
008750,module,n.,m
008751,moist,adj.,m
008752,moisten,vt.,m
008753,moisture,n.,m
008754,molasses,n.,m
008755,mold,n.,m
008756,molding,,m
008757,mole,n.,m
008758,molecular,adj.,m
008759,molecule,n.,m
008760,molest,vt.,m
008761,molestation,n.,m
008762,molten,v.,m
008763,moment,adj.,m
008764,momentarily,adv.,m
008765,momentary,adj.,m
008766,momentous,adj.,m
008767,momentum,n.,m
008768,mommy,n.,m
008769,monarch,n.,m
008770,monarchy,n.,m
008771,monastery,n.,m
008772,monastic,n.,m
008773,monetary,adj.,m
008774,money,n.,m
008775,moniker,n.,m
008776,monitor,n.,m
008777,monk,n.,m
008778,monkey,n.,m
008779,monochrome,n.,m
008780,monogamous,adj.,m
008781,monograph,n.,m
008782,monolith,n.,m
008783,monolithic,n.,m
008784,monologue,n.,m
008785,monopolize,vt.,m
008786,monopoly,n.,m
008787,monotonous,adj.,m
008788,monoxide,n.,m
008789,monsoon,n.,m
008790,monster,n.,m
008791,monstrous,adj.,m
008792,montage,n.,m
008793,month,n.,m
008794,monthly,adj.,m
008795,monument,n.,m
008796,monumental,adj.,m
008797,mood,n.,m
008798,moody,adj.,m
008799,moon,n.,m
008800,moonlight,n.,m
008801,moonlit,adj.,m
008802,moor,n.,m
008803,moose,n.,m
008804,moot,n.,m
008805,mop,n.,m
008806,moral,adj.,m
008807,morale,n.,m
008808,morality,adj.,m
008809,morally,adv.,m
008810,moratorium,n.,m
008811,morbid,adj.,m
008812,morbidity,n.,m
008813,more,adj.,m
008814,moreover,adv.,m
008815,morgue,n.,m
008816,morning,n.,m
008817,morphine,n.,m
008818,morphology,n.,m
008819,morsel,n.,m
008820,mortal,n.,m
008821,mortality,n.,m
008822,mortar,n.,m
008823,mortgage,n.,m
008824,mortify,vt.,m
008825,mortuary,n.,m
008826,mosaic,n.,m
008827,mosque,n.,m
008828,mosquito,n.,m
008829,moss,n.,m
008830,mossy,adj.,m
008831,most,adj.,m
008832,mostly,adv.,m
008833,motel,n.,m
008834,moth,n.,m
008835,mother,n.,m
008836,motherhood,n.,m
008837,motif,n.,m
008838,motion,n.,m
008839,motionless,adj.,m
008840,motivate,v.,m
008841,motivation,n.,m
008842,motivational,adj.,m
008843,motivator,n.,m
008844,motive,n.,m
008845,motley,adj.,m
008846,motor,n.,m
008847,motorcade,n.,m
008848,motorcycle,n.,m
008849,motorist,n.,m
008850,mottled,adj.,m
008851,motto,n.,m
008852,mound,n.,m
008853,mount,n.,m
008854,mountain,n.,m
008855,mountainous,adj.,m
008856,mountainside,n.,m
008857,mountaintop,n.,m
008858,mounted,adj.,m
008859,mounting,n.,m
008860,mourn,v.,m
008861,mourner,n.,m
008862,mournful,adj.,m
008863,mourning,n.,m
008864,mouse,n.,m
008865,mousse,n.,m
008866,moustache,n.,m
008867,mouth,n.,m
008868,mouthful,n.,m
008869,mouthpiece,n.,m
008870,movable,adj.,m
008871,move,n.,m
008872,movement,n.,m
008873,mover,n.,m
008874,movie,n.,m
008875,moviegoer,n.,m
008876,moving,vbl.,m
008877,mow,n.,m
008878,mower,n.,m
008879,mozzarella,n.,m
008880,much,adj.,m
008881,muck,n.,m
008882,mucus,n.,m
008883,muddle,vt.,m
008884,muddy,adj.,m
008885,muffin,n.,m
008886,muffle,v.,m
008887,muffler,n.,m
008888,mulch,n.,m
008889,mule,n.,m
008890,mull,n.,m
008891,multilateral,adj.,m
008892,multimedia,n.,m
008893,multimillionaire,n.,m
008894,multinational,adj.,m
008895,multiple,adj.,m
008896,multiplication,,m
008897,multiplicity,n.,m
008898,multiply,v.,m
008899,multipurpose,adj.,m
008900,multiracial,adj.,m
008901,multitude,n.,m
008902,multivariate,adj.,m
008903,mum,n.,m
008904,mumble,n.,m
008905,mummy,n.,m
008906,munch,v.,m
008907,mundane,adj.,m
008908,municipal,adj.,m
008909,municipality,n.,m
008910,munitions,n.,m
008911,mural,adj.,m
008912,murder,n.,m
008913,murderer,n.,m
008914,murderous,adj.,m
008915,murky,adj.,m
008916,murmur,n.,m
008917,muscle,n.,m
008918,muscular,adj.,m
008919,muse,v.,m
008920,museum,n.,m
008921,mushroom,n.,m
008922,mushy,adj.,m
008923,music,n.,m
008924,musical,adj.,m
008925,musically,adv.,m
008926,musician,n.,m
008927,musing,adj.,m
008928,musket,n.,m
008929,must,aux.,m
008930,mustache,n.,m
008931,mustard,n.,m
008932,muster,n.,m
008933,musty,adj.,m
008934,mutant,n.,m
008935,mutate,v.,m
008936,mutation,n.,m
008937,mute,n.,m
008938,mutilation,n.,m
008939,mutiny,n.,m
008940,mutt,n.,m
008941,mutter,n.,m
008942,mutual,adj.,m
008943,mutually,adv.,m
008944,muzzle,n.,m
008945,my,pron.,m
008946,myriad,n.,m
008947,myself,pron.,m
008948,mysterious,adj.,m
008949,mystery,n.,m
008950,mystic,adj.,m
008951,mystical,adj.,m
008952,mysticism,n.,m
008953,mystify,v.,m
008954,mystique,n.,m
008955,myth,n.,m
008956,mythic,adj.,m
008957,mythical,adj.,m
008958,mythological,adj.,m
008959,mythology,n.,m
008960,nab,vt.,n
008961,nag,n.,n
008962,nagging,adj.,n
008963,nail,n.,n
008964,naive,adj.,n
008965,naivete,n.,n
008966,naked,adj.,n
008967,nakedness,n.,n
008968,name,n.,n
008969,nameless,adj.,n
008970,namely,adv.,n
008971,namesake,n.,n
008972,naming,n.,n
008973,nanny,n.,n
008974,nap,n.,n
008975,nape,n.,n
008976,napkin,n.,n
008977,narcissism,n.,n
008978,narcissistic,adj.,n
008979,narcotic,n.,n
008980,narrate,v.,n
008981,narration,n.,n
008982,narrative,adj.,n
008983,narrow,n.,n
008984,narrowly,adv.,n
008985,nasal,adj.,n
008986,nascent,adj.,n
008987,nasty,adj.,n
008988,nation,n.,n
008989,national,adj.,n
008990,nationalism,n.,n
008991,nationalist,n.,n
008992,nationalistic,adj.,n
008993,nationality,n.,n
008994,nationalize,v.,n
008995,nationally,adv.,n
008996,nationwide,adj.,n
008997,native,n.,n
008998,natural,adj.,n
008999,naturalism,n.,n
009000,naturalist,n.,n
009001,naturalistic,adj.,n
009002,naturally,adv.,n
009003,nature,n.,n
009004,naughty,adj.,n
009005,nausea,n.,n
009006,nautical,adj.,n
009007,naval,adj.,n
009008,nave,n.,n
009009,navel,n.,n
009010,navigate,vi.,n
009011,navigation,n.,n
009012,navigational,adj.,n
009013,navigator,n.,n
009014,navy,n.,n
009015,naw,adv.,n
009016,nay,adv.,n
009017,near,adj.,n
009018,nearby,adj.,n
009019,nearly,adv.,n
009020,neat,adj.,n
009021,neatly,adv.,n
009022,nebula,n.,n
009023,necessarily,adv.,n
009024,necessary,n.,n
009025,necessitate,v.,n
009026,necessity,n.,n
009027,neck,n.,n
009028,necklace,n.,n
009029,neckline,n.,n
009030,necktie,n.,n
009031,nectar,n.,n
009032,need,n.,n
009033,needle,n.,n
009034,needless,adj.,n
009035,needlessly,adv.,n
009036,needy,adj.,n
009037,nefarious,adj.,n
009038,negate,vt.,n
009039,negation,n.,n
009040,negative,n.,n
009041,negatively,adv.,n
009042,negativity,n.,n
009043,neglect,vt.,n
009044,neglected,adj.,n
009045,negligence,n.,n
009046,negligent,adj.,n
009047,negligible,adj.,n
009048,negotiate,v.,n
009049,negotiating,n.,n
009050,negotiation,n.,n
009051,negotiator,n.,n
009052,negro,n.,n
009053,neighbor,n.,n
009054,neighborhood,n.,n
009055,neighboring,adj.,n
009056,neither,adj.,n
009057,nemesis,n.,n
009058,neon,n.,n
009059,neophyte,n.,n
009060,nephew,n.,n
009061,nerd,n.,n
009062,nerve,n.,n
009063,nervous,adj.,n
009064,nest,n.,n
009065,nestle,vi.,n
009066,net,n.,n
009067,netting,n.,n
009068,nettle,n.,n
009069,network,n.,n
009070,neural,adj.,n
009071,neurological,adj.,n
009072,neurologist,n.,n
009073,neuron,n.,n
009074,neuroscience,n.,n
009075,neurosurgeon,n.,n
009076,neurotic,n.,n
009077,neurotransmitter,n.,n
009078,neutral,n.,n
009079,neutrality,n.,n
009080,neutralize,v.,n
009081,neutrino,n.,n
009082,neutron,n.,n
009083,never,adv.,n
009084,nevertheless,conj.,n
009085,new,adj.,n
009086,newborn,n.,n
009087,newcomer,n.,n
009088,newfound,adj.,n
009089,newly,adv.,n
009090,newlywed,n.,n
009091,newness,n.,n
009092,news,n.,n
009093,newscast,n.,n
009094,newsletter,n.,n
009095,newsman,n.,n
009096,newspaper,n.,n
009097,newsprint,n.,n
009098,newsroom,n.,n
009099,newsstand,n.,n
009100,next,n.,n
009101,nexus,n.,n
009102,nibble,n.,n
009103,nice,adj.,n
009104,nicely,adv.,n
009105,nicety,n.,n
009106,niche,n.,n
009107,nick,n.,n
009108,nickel,n.,n
009109,nickname,n.,n
009110,nicotine,n.,n
009111,niece,n.,n
009112,nifty,adj.,n
009113,nigger,n.,n
009114,night,n.,n
009115,nightclub,n.,n
009116,nightfall,n.,n
009117,nightgown,n.,n
009118,nightly,adj.,n
009119,nightmare,n.,n
009120,nightmarish,adj.,n
009121,nightstand,n.,n
009122,nighttime,n.,n
009123,nimble,adj.,n
009124,nine,num.,n
009125,nineteen,num.,n
009126,nineteenth,num.,n
009127,ninety,num.,n
009128,ninth,num.,n
009129,nip,n.,n
009130,nipple,n.,n
009131,nitrate,n.,n
009132,nitrogen,n.,n
009133,nix,n.,n
009134,no,n.,n
009135,nobility,n.,n
009136,noble,adj.,n
009137,nobody,pron.,n
009138,nocturnal,adj.,n
009139,nod,v.,n
009140,node,n.,n
009141,noise,n.,n
009142,noisily,adv.,n
009143,noisy,adj.,n
009144,nomad,n.,n
009145,nomadic,adj.,n
009146,nominal,adj.,n
009147,nominally,adv.,n
009148,nominate,vt.,n
009149,nomination,n.,n
009150,nominee,n.,n
009151,nondescript,adj.,n
009152,none,adv.,n
009153,nonetheless,adv.,n
009154,nonexistent,adj.,n
009155,nonlinear,adj.,n
009156,nonprofit,adj.,n
009157,nonsense,n.,n
009158,nonstop,adj.,n
009159,nonverbal,adj.,n
009160,noodle,n.,n
009161,nook,n.,n
009162,noon,n.,n
009163,noose,n.,n
009164,nope,adv.,n
009165,nor,conj.,n
009166,norm,n.,n
009167,normal,n.,n
009168,normalcy,n.,n
009169,normality,n.,n
009170,normalization,n.,n
009171,normalize,v.,n
009172,normally,adv.,n
009173,normative,adj.,n
009174,north,n.,n
009175,northeast,n.,n
009176,northeastern,adj.,n
009177,northern,adj.,n
009178,northward,adv.,n
009179,northwest,n.,n
009180,northwestern,adj.,n
009181,nose,n.,n
009182,nostalgia,n.,n
009183,nostalgic,adj.,n
009184,nostril,n.,n
009185,not,adv.,n
009186,notable,adj.,n
009187,notably,adv.,n
009188,notation,n.,n
009189,notch,n.,n
009190,note,n.,n
009191,notebook,n.,n
009192,noted,adj.,n
009193,notepad,n.,n
009194,noteworthy,adj.,n
009195,nothing,n.,n
009196,nothingness,n.,n
009197,notice,n.,n
009198,noticeable,adj.,n
009199,noticeably,adv.,n
009200,notification,n.,n
009201,notify,v.,n
009202,notion,n.,n
009203,notoriety,n.,n
009204,notorious,adj.,n
009205,notwithstanding,prep.,n
009206,noun,n.,n
009207,nourish,vt.,n
009208,nourishment,n.,n
009209,novel,n.,n
009210,novelist,n.,n
009211,novella,n.,n
009212,novelty,n.,n
009213,novice,n.,n
009214,now,adv.,n
009215,nowadays,adv.,n
009216,nowhere,adv.,n
009217,noxious,adj.,n
009218,nozzle,n.,n
009219,nuance,n.,n
009220,nuclear,adj.,n
009221,nucleus,,n
009222,nude,adj.,n
009223,nudge,n.,n
009224,nudity,n.,n
009225,nugget,n.,n
009226,nuisance,n.,n
009227,nuke,n.,n
009228,nullify,v.,n
009229,numb,adj.,n
009230,number,n.,n
009231,numbered,adj.,n
009232,numbness,n.,n
009233,numeral,n.,n
009234,numerical,adj.,n
009235,numerous,adj.,n
009236,nun,n.,n
009237,nurse,n.,n
009238,nursery,n.,n
009239,nursing,n.,n
009240,nurture,n.,n
009241,nut,n.,n
009242,nutmeg,n.,n
009243,nutrient,adj.,n
009244,nutrition,n.,n
009245,nutritional,adj.,n
009246,nutritionist,n.,n
009247,nutritious,adj.,n
009248,nuts,adj.,n
009249,nutshell,n.,n
009250,nutty,adj.,n
009251,nuzzle,v.,n
009252,nylon,n.,n
009253,nymph,n.,n
009254,oak,n.,o
009255,oar,n.,o
009256,oasis,n.,o
009257,oath,n.,o
009258,oatmeal,n.,o
009259,obedience,n.,o
009260,obedient,adj.,o
009261,obese,adj.,o
009262,obesity,n.,o
009263,obey,v.,o
009264,obituary,n.,o
009265,object,n.,o
009266,objection,n.,o
009267,objectionable,adj.,o
009268,objective,n.,o
009269,objectively,adv.,o
009270,objectivity,n.,o
009271,obligate,vt.,o
009272,obligation,n.,o
009273,obligatory,adj.,o
009274,oblige,vt.,o
009275,oblique,adj.,o
009276,obliterate,vt.,o
009277,oblivion,n.,o
009278,oblivious,adj.,o
009279,obnoxious,adj.,o
009280,obscene,adj.,o
009281,obscenity,n.,o
009282,obscure,adj.,o
009283,obscurity,n.,o
009284,observable,adj.,o
009285,observance,n.,o
009286,observant,n.,o
009287,observation,n.,o
009288,observational,adj.,o
009289,observatory,adj.,o
009290,observe,vt.,o
009291,observer,n.,o
009292,obsess,vt.,o
009293,obsession,n.,o
009294,obsessive,adj.,o
009295,obsolete,adj.,o
009296,obstacle,n.,o
009297,obstetrician,n.,o
009298,obstruct,v.,o
009299,obstruction,n.,o
009300,obtain,vt.,o
009301,obvious,adj.,o
009302,obviously,adv.,o
009303,occasion,n.,o
009304,occasional,adj.,o
009305,occasionally,adv.,o
009306,occult,adj.,o
009307,occupancy,n.,o
009308,occupant,n.,o
009309,occupation,n.,o
009310,occupational,adj.,o
009311,occupy,vt.,o
009312,occur,vi.,o
009313,occurrence,n.,o
009314,ocean,n.,o
009315,oceanic,adj.,o
009316,octave,n.,o
009317,octopus,n.,o
009318,odd,adj.,o
009319,oddball,adj.,o
009320,oddity,n.,o
009321,oddly,adv.,o
009322,odds,n.,o
009323,odor,n.,o
009324,of,,o
009325,off,adj.,o
009326,offbeat,adj.,o
009327,offend,v.,o
009328,offender,n.,o
009329,offending,adj.,o
009330,offense,n.,o
009331,offensive,adj.,o
009332,offensively,adv.,o
009333,offer,n.,o
009334,offering,n.,o
009335,office,n.,o
009336,officer,n.,o
009337,official,n.,o
009338,officially,adv.,o
009339,officiate,v.,o
009340,offset,n.,o
009341,offshoot,n.,o
009342,offshore,adj.,o
009343,offspring,n.,o
009344,often,adv.,o
009345,oftentimes,adv.,o
009346,oh,int.,o
009347,oil,n.,o
009348,oily,adj.,o
009349,ointment,n.,o
009350,ok,adj.,o
009351,okay,n.,o
009352,okra,n.,o
009353,old,adj.,o
009354,olive,n.,o
009355,omelet,n.,o
009356,omen,n.,o
009357,ominous,adj.,o
009358,ominously,adv.,o
009359,omission,n.,o
009360,omit,vt.,o
009361,omnipresent,adj.,o
009362,on,prep.,o
009363,once,n.,o
009364,oncology,n.,o
009365,oncoming,adj.,o
009366,one,pron.,o
009367,onerous,adj.,o
009368,oneself,pron.,o
009369,ongoing,adj.,o
009370,onion,n.,o
009371,online,n.,o
009372,onlooker,n.,o
009373,only,adj.,o
009374,onset,n.,o
009375,onslaught,n.,o
009376,onstage,adj.,o
009377,onto,prep.,o
009378,ontological,adj.,o
009379,onward,adj.,o
009380,oops,int.,o
009381,ooze,n.,o
009382,opaque,n.,o
009383,open,n.,o
009384,opener,n.,o
009385,opening,n.,o
009386,openly,adv.,o
009387,openness,n.,o
009388,opera,n.,o
009389,operate,v.,o
009390,operatic,adj.,o
009391,operation,n.,o
009392,operational,adj.,o
009393,operationalize,vt.,o
009394,operative,adj.,o
009395,operator,n.,o
009396,opiate,n.,o
009397,opine,v.,o
009398,opinion,n.,o
009399,opium,n.,o
009400,opponent,adj.,o
009401,opportunistic,adj.,o
009402,opportunity,n.,o
009403,oppose,vt.,o
009404,opposed,adj.,o
009405,opposite,adj.,o
009406,opposition,n.,o
009407,oppositional,adj.,o
009408,oppress,vt.,o
009409,oppression,n.,o
009410,oppressive,adj.,o
009411,oppressor,n.,o
009412,opt,vi.,o
009413,optic,adj.,o
009414,optical,adj.,o
009415,optics,n.,o
009416,optimal,adj.,o
009417,optimism,n.,o
009418,optimist,n.,o
009419,optimistic,adj.,o
009420,optimization,n.,o
009421,optimize,vt.,o
009422,optimum,n.,o
009423,option,n.,o
009424,optional,adj.,o
009425,opulent,adj.,o
009426,opus,n.,o
009427,or,conj.,o
009428,oral,adj.,o
009429,orally,adv.,o
009430,orange,n.,o
009431,orator,n.,o
009432,oratory,n.,o
009433,orb,n.,o
009434,orbit,n.,o
009435,orbital,adj.,o
009436,orbiter,n.,o
009437,orchard,n.,o
009438,orchestra,n.,o
009439,orchestral,adj.,o
009440,orchestrate,v.,o
009441,orchid,n.,o
009442,ordain,vt.,o
009443,ordeal,n.,o
009444,order,n.,o
009445,orderly,adj.,o
009446,ordinance,n.,o
009447,ordinarily,adv.,o
009448,ordinary,adj.,o
009449,ordination,n.,o
009450,ordnance,n.,o
009451,ore,n.,o
009452,organ,n.,o
009453,organic,adj.,o
009454,organically,adv.,o
009455,organism,n.,o
009456,organization,n.,o
009457,organizational,adj.,o
009458,organize,vt.,o
009459,organized,adj.,o
009460,organizer,n.,o
009461,orgasm,n.,o
009462,orgy,,o
009463,orient,n.,o
009464,oriental,n.,o
009465,orientation,n.,o
009466,oriented,adj.,o
009467,origin,n.,o
009468,original,adj.,o
009469,originality,n.,o
009470,originally,adv.,o
009471,originate,vt.,o
009472,ornament,n.,o
009473,ornamental,n.,o
009474,ornate,adj.,o
009475,orphan,n.,o
009476,orphanage,n.,o
009477,orthodox,adj.,o
009478,orthodoxy,adj.,o
009479,orthopaedic,adj.,o
009480,orthopedic,,o
009481,oscillate,v.,o
009482,oscillation,n.,o
009483,ostensibly,adv.,o
009484,osteoporosis,n.,o
009485,ostracize,vt.,o
009486,ostrich,n.,o
009487,other,adj.,o
009488,otherness,n.,o
009489,otherwise,adv.,o
009490,otter,n.,o
009491,ouch,int.,o
009492,ought,aux.,o
009493,our,pron.,o
009494,ours,pron.,o
009495,ourselves,pron.,o
009496,oust,vt.,o
009497,ouster,n.,o
009498,out,adj.,o
009499,outage,n.,o
009500,outbreak,n.,o
009501,outburst,n.,o
009502,outcast,adj.,o
009503,outcome,n.,o
009504,outcry,n.,o
009505,outdated,adj.,o
009506,outdo,v.,o
009507,outdoor,adj.,o
009508,outdoors,n.,o
009509,outer,adj.,o
009510,outfield,n.,o
009511,outfielder,n.,o
009512,outfit,n.,o
009513,outfitter,n.,o
009514,outflow,n.,o
009515,outgoing,n.,o
009516,outgrow,vt.,o
009517,outgrowth,n.,o
009518,outhouse,n.,o
009519,outing,n.,o
009520,outlandish,adj.,o
009521,outlast,vt.,o
009522,outlaw,n.,o
009523,outlay,n.,o
009524,outlet,n.,o
009525,outline,n.,o
009526,outlive,v.,o
009527,outlook,n.,o
009528,outlying,adj.,o
009529,outmoded,adj.,o
009530,outnumber,vt.,o
009531,outpace,vt.,o
009532,outpatient,n.,o
009533,outperform,vt.,o
009534,outpost,n.,o
009535,outpouring,n.,o
009536,output,n.,o
009537,outrage,n.,o
009538,outrageous,adj.,o
009539,outreach,v.,o
009540,outright,adj.,o
009541,outrun,vt.,o
009542,outscore,vt.,o
009543,outset,n.,o
009544,outside,n.,o
009545,outsider,n.,o
009546,outskirts,n.,o
009547,outspoken,adj.,o
009548,outstanding,adj.,o
009549,outstretched,adj.,o
009550,outstrip,v.,o
009551,outward,adj.,o
009552,outwardly,adv.,o
009553,outweigh,v.,o
009554,oval,adj.,o
009555,ovarian,adj.,o
009556,ovary,n.,o
009557,ovation,n.,o
009558,oven,n.,o
009559,over,adv.,o
009560,overall,adj.,o
009561,overbearing,adj.,o
009562,overblown,adj.,o
009563,overboard,adv.,o
009564,overcast,n.,o
009565,overcoat,n.,o
009566,overcome,vt.,o
009567,overdo,vt.,o
009568,overdose,n.,o
009569,overdrive,vt.,o
009570,overdue,adj.,o
009571,overeat,vt.,o
009572,overestimate,vt.,o
009573,overflow,n.,o
009574,overgrow,vt.,o
009575,overgrown,adj.,o
009576,overhaul,v.,o
009577,overhead,adj.,o
009578,overhear,vt.,o
009579,overjoyed,adj.,o
009580,overlap,v.,o
009581,overlay,n.,o
009582,overload,vt.,o
009583,overlook,vt.,o
009584,overly,adv.,o
009585,overnight,n.,o
009586,overpower,vt.,o
009587,overpowering,adj.,o
009588,override,vt.,o
009589,overrule,vt.,o
009590,overrun,n.,o
009591,overseas,adv.,o
009592,oversee,v.,o
009593,overseer,n.,o
009594,overshadow,v.,o
009595,oversight,n.,o
009596,oversize,adj.,o
009597,overstate,vt.,o
009598,overt,adj.,o
009599,overtake,vt.,o
009600,overthrow,n.,o
009601,overtime,n.,o
009602,overtly,adv.,o
009603,overtone,n.,o
009604,overture,n.,o
009605,overturn,n.,o
009606,overuse,vt.,o
009607,overweight,n.,o
009608,overwhelm,vt.,o
009609,overwhelming,adj.,o
009610,overwhelmingly,adv.,o
009611,overzealous,adj.,o
009612,owe,vt.,o
009613,owing,adj.,o
009614,owl,n.,o
009615,own,adj.,o
009616,owner,n.,o
009617,ownership,n.,o
009618,oxidation,n.,o
009619,oxide,n.,o
009620,oxygen,n.,o
009621,oyster,n.,o
009622,ozone,n.,o
009623,pace,n.,p
009624,pacemaker,n.,p
009625,pacifist,n.,p
009626,pacify,vt.,p
009627,pack,n.,p
009628,package,n.,p
009629,packaging,n.,p
009630,packet,n.,p
009631,packing,v.,p
009632,pact,n.,p
009633,pad,n.,p
009634,padded,v.,p
009635,padding,n.,p
009636,paddle,n.,p
009637,paddy,n.,p
009638,pagan,n.,p
009639,page,n.,p
009640,pageant,n.,p
009641,pager,n.,p
009642,paid,vbl.,p
009643,pail,n.,p
009644,pain,n.,p
009645,pained,adj.,p
009646,painful,adj.,p
009647,painfully,adv.,p
009648,painkiller,n.,p
009649,painless,adj.,p
009650,painstaking,n.,p
009651,paint,n.,p
009652,paintbrush,n.,p
009653,painted,adj.,p
009654,painter,n.,p
009655,painting,n.,p
009656,pair,n.,p
009657,pajamas,n.,p
009658,pal,n.,p
009659,palace,n.,p
009660,palatable,adj.,p
009661,palate,n.,p
009662,pale,n.,p
009663,paleontologist,n.,p
009664,palette,n.,p
009665,pallet,n.,p
009666,palm,n.,p
009667,palpable,adj.,p
009668,palsy,n.,p
009669,paltry,adj.,p
009670,pamper,v.,p
009671,pamphlet,n.,p
009672,pan,n.,p
009673,panacea,n.,p
009674,pancake,n.,p
009675,pancreas,n.,p
009676,pancreatic,adj.,p
009677,panda,n.,p
009678,pandemic,adj.,p
009679,pander,vi.,p
009680,pane,n.,p
009681,panel,n.,p
